test,Z1,Z2,is_positive_sentiment,sentiment_certainty,stars,n_words,useful,useful_discrete,n_fans,n_reviews
1,0,0,1.0,0.9996691346168518,5,67,1,1,5,318
0,1,1,1.0,0.9997881054878236,4,33,1,1,20,391
1,0,0,1.0,0.9998669624328612,5,28,0,0,0,2
1,0,0,1.0,0.9997939467430116,5,60,0,0,4,63
0,1,0,0.0,0.6358696222305298,4,392,0,0,3,212
1,0,0,1.0,0.9996541738510132,5,79,10,1,184,1153
1,0,0,0.0,0.9964269995689392,3,63,0,0,0,18
1,0,0,1.0,0.9997212290763856,5,16,0,0,0,5
1,0,0,0.0,0.9656693935394288,4,166,2,1,5,213
1,1,0,1.0,0.996059238910675,5,594,3,1,95,829
1,0,0,0.0,0.9995245337486268,2,207,1,1,35,652
0,1,1,0.0,0.9980676770210266,1,27,0,0,0,1
1,0,0,1.0,0.9866528511047364,4,119,0,0,0,71
1,0,0,1.0,0.9996013045310974,5,30,0,0,0,1
0,1,1,1.0,0.9987098574638368,4,59,2,1,2,186
1,0,0,1.0,0.9859083294868468,5,101,0,0,0,2
1,0,0,1.0,0.9995876550674438,5,28,0,0,0,6
0,0,0,1.0,0.9990543127059937,5,266,2,1,179,432
1,0,0,0.0,0.9959645867347716,4,183,3,1,33,160
1,0,0,1.0,0.9997229576110841,5,49,0,0,3,150
0,0,0,0.0,0.996018409729004,4,125,1,1,32,155
1,1,1,1.0,0.9998340606689452,5,33,0,0,4,91
1,0,0,1.0,0.9992811679840088,5,92,1,1,3,33
0,1,1,1.0,0.9985734820365906,3,90,1,1,126,213
1,1,1,1.0,0.9994129538536072,4,140,5,1,278,396
1,0,0,1.0,0.9964799880981444,4,108,0,0,4,77
0,1,1,0.0,0.5481923222541809,4,41,0,0,1,12
1,1,0,0.0,0.9910169839859008,2,542,3,1,2,40
1,0,0,1.0,0.6772860288619995,4,273,2,1,232,774
0,1,1,0.0,0.9996055364608764,1,70,1,1,1,18
1,0,0,1.0,0.9988502264022828,5,65,0,0,1,20
1,1,1,0.0,0.9916366338729858,1,149,1,1,0,119
1,0,0,0.0,0.9971487522125244,3,71,0,0,0,6
1,0,0,1.0,0.9998246431350708,5,71,0,0,0,2
0,1,0,0.0,0.9991409182548524,1,826,0,0,0,1
0,0,0,1.0,0.99501371383667,4,158,0,0,2,89
0,1,0,1.0,0.9961743950843812,4,261,4,1,1,57
0,1,1,1.0,0.9982309341430664,4,27,0,0,0,67
0,1,0,0.0,0.9990563988685608,4,430,11,1,604,3187
0,0,0,1.0,0.9977585673332214,4,220,0,0,3,41
1,0,0,1.0,0.9926708936691284,4,98,0,0,0,26
1,0,0,1.0,0.9946439862251282,3,36,0,0,0,3
1,1,1,1.0,0.9997899532318116,5,40,0,0,2,14
1,1,1,1.0,0.997731626033783,5,196,6,1,33,388
1,0,0,0.0,0.9893051981925964,3,135,0,0,0,36
0,1,1,1.0,0.9968299865722656,5,59,0,0,0,5
1,1,0,1.0,0.9973461627960204,5,221,14,1,110,199
0,0,0,0.0,0.9994035363197328,3,188,0,0,3,54
1,0,0,0.0,0.996171534061432,3,41,1,1,1,96
0,1,1,1.0,0.9985862970352172,4,45,1,1,27,88
0,1,1,0.0,0.9997550249099731,1,17,0,0,0,2
1,0,0,1.0,0.99861079454422,5,160,0,0,1,46
1,1,0,0.0,0.9868797063827516,3,568,3,1,57,481
1,1,1,0.0,0.9839095473289491,3,66,3,1,0,4
1,0,0,1.0,0.9986752271652222,5,88,4,1,0,73
0,1,0,1.0,0.969721257686615,4,370,14,1,276,610
1,0,0,1.0,0.9904164671897888,3,127,0,0,1,119
0,0,0,1.0,0.9924585223197936,4,189,1,1,9,119
0,1,1,1.0,0.9996479153633118,4,49,0,0,1,14
1,0,0,1.0,0.9996548891067504,5,83,0,0,0,5
1,1,1,1.0,0.9980098009109496,5,17,0,0,0,4
1,1,1,1.0,0.9976176619529724,5,228,7,1,24,221
1,0,0,0.0,0.9976990222930908,1,83,3,1,0,8
1,0,0,1.0,0.9997363090515136,5,107,2,1,0,65
0,1,0,1.0,0.9962100982666016,4,263,3,1,5,76
1,1,1,1.0,0.9997440576553344,5,45,0,0,0,7
1,0,0,0.0,0.9990053772926332,2,180,1,1,1,27
1,0,0,0.0,0.9806233048439026,3,212,1,1,3,35
1,0,0,1.0,0.9797577261924744,4,208,0,0,87,813
1,1,0,1.0,0.9553682208061218,4,517,1,1,16,281
1,0,0,1.0,0.9983364343643188,5,95,3,1,12,126
1,0,0,1.0,0.9998019933700562,5,63,0,0,0,14
1,0,0,1.0,0.9998520016670228,5,49,0,0,0,1
1,0,0,1.0,0.9996908903121948,3,46,0,0,0,55
1,1,1,0.0,0.9919229745864868,3,94,0,0,0,6
1,0,0,1.0,0.9998300671577454,5,71,1,1,19,511
0,1,1,1.0,0.9967941641807556,5,82,0,0,0,2
1,0,0,1.0,0.987063765525818,4,171,0,0,4,90
0,0,0,0.0,0.9874347448349,3,277,4,1,5,248
0,1,1,1.0,0.9964402318000792,5,30,0,0,0,2
1,0,0,1.0,0.9995262026786804,5,77,1,1,11,194
1,0,0,1.0,0.9970183968544006,4,213,1,1,5,31
1,0,0,1.0,0.9994387626647948,5,29,2,1,14,91
1,1,0,0.0,0.9886931777000428,1,389,1,1,5,56
1,0,0,0.0,0.9950744509696959,2,283,1,1,4,404
1,0,0,1.0,0.9997793436050416,5,73,0,0,0,14
1,1,1,1.0,0.9923495650291444,5,68,0,0,1,15
1,0,0,1.0,0.9996941685676576,5,18,0,0,0,2
1,0,0,0.0,0.9806029796600342,4,64,1,1,0,35
1,1,1,1.0,0.9969133138656616,5,148,3,1,155,124
0,0,0,0.0,0.9943044781684875,3,137,1,1,2,225
1,0,0,1.0,0.999849021434784,5,21,0,0,0,1
1,0,0,1.0,0.8490048050880432,5,75,1,1,1,71
0,1,1,1.0,0.9994582533836364,5,27,1,1,0,56
1,0,0,1.0,0.9998501539230348,5,34,0,0,0,5
1,0,0,0.0,0.9984654784202576,1,52,0,0,1,129
1,0,0,1.0,0.9997508525848388,5,53,0,0,0,1
0,1,1,1.0,0.9989857077598572,5,44,1,1,84,682
1,0,0,0.0,0.9992419481277466,2,97,2,1,37,717
1,0,0,1.0,0.9985098838806152,5,215,13,1,106,767
1,0,0,1.0,0.9997760653495787,5,88,0,0,1,19
1,1,0,1.0,0.981617510318756,4,403,6,1,49,513
0,1,1,0.0,0.9656171202659608,3,99,0,0,0,50
1,0,0,1.0,0.9996268153190612,5,36,0,0,0,3
0,1,1,1.0,0.9994823932647704,5,77,0,0,1,24
0,1,1,1.0,0.9996879696846008,5,16,0,0,0,37
0,1,0,1.0,0.977618932723999,2,275,0,0,0,13
1,0,0,1.0,0.9995153546333312,5,46,2,1,15,217
1,0,0,1.0,0.9994953870773317,5,121,0,0,1,21
1,1,1,1.0,0.9996339082717896,4,176,3,1,3,58
0,1,1,1.0,0.9912734627723694,5,47,0,0,0,43
1,0,0,1.0,0.9993797540664672,4,134,7,1,200,1796
1,0,0,0.0,0.9994399547576904,1,167,1,1,0,9
1,0,0,1.0,0.999364733695984,5,184,1,1,31,122
0,1,0,1.0,0.9992799758911132,4,329,1,1,16,285
1,1,1,1.0,0.9997943639755248,5,107,1,1,9,148
1,1,0,1.0,0.996857523918152,5,345,2,1,97,580
1,0,0,1.0,0.9930665493011476,5,97,4,1,12,123
1,0,0,1.0,0.999764621257782,5,64,1,1,2,13
0,1,1,1.0,0.9988714456558228,4,108,1,1,10,380
0,0,0,1.0,0.9995598793029784,3,217,0,0,30,290
1,0,0,0.0,0.6660741567611694,5,77,0,0,6,204
1,1,1,1.0,0.581817626953125,3,54,0,0,2,47
1,0,0,1.0,0.9890151619911194,3,52,0,0,0,5
1,1,1,1.0,0.9993870854377748,5,58,0,0,0,13
1,0,0,1.0,0.9998635053634644,5,14,0,0,0,4
0,0,0,1.0,0.9965115189552308,5,171,2,1,34,371
1,0,0,0.0,0.991348683834076,2,160,0,0,1,16
1,0,0,0.0,0.9996625781059264,1,266,3,1,2,11
1,0,0,0.0,0.9988148808479308,1,144,1,1,2,84
1,0,0,0.0,0.9953929781913756,2,143,1,1,0,2
0,1,1,0.0,0.9997145533561708,1,110,1,1,0,5
1,0,0,1.0,0.7901363968849182,2,106,0,0,0,12
1,0,0,1.0,0.999708354473114,5,57,0,0,0,6
0,1,1,1.0,0.9998513460159302,5,43,1,1,12,168
1,0,0,1.0,0.9998762607574464,5,25,0,0,0,5
1,0,0,0.0,0.999414324760437,1,127,0,0,0,4
0,0,0,1.0,0.9957801699638368,4,101,2,1,9,135
1,0,0,0.0,0.9991978406906128,1,287,8,1,0,6
1,0,0,0.0,0.999353528022766,3,74,1,1,0,100
1,0,0,0.0,0.9993514418601991,2,61,1,1,0,2
1,1,0,1.0,0.9993682503700256,4,241,2,1,33,541
0,1,0,1.0,0.9972665309906006,5,270,14,1,69,406
1,0,0,0.0,0.9961474537849426,2,53,1,1,1,31
1,0,0,1.0,0.9997133612632751,4,27,0,0,1,22
1,1,1,1.0,0.9911522865295409,5,201,2,1,2,29
1,1,1,0.0,0.9995620846748352,1,28,0,0,0,2
1,0,0,1.0,0.9997588992118835,5,42,1,1,7,140
1,0,0,1.0,0.999699890613556,5,31,0,0,0,3
0,1,1,1.0,0.9987068176269532,5,62,0,0,1,22
1,0,0,1.0,0.9986675977706908,5,57,0,0,1,43
1,0,0,1.0,0.9998244643211364,5,24,0,0,0,5
0,1,1,1.0,0.9997199773788452,5,27,0,0,0,7
0,1,0,0.0,0.6836019158363342,3,375,1,1,51,603
1,0,0,1.0,0.9404556155204772,5,100,1,1,11,182
1,0,0,0.0,0.974624514579773,4,184,3,1,21,188
1,0,0,1.0,0.9958641529083252,5,225,2,1,120,776
1,0,0,1.0,0.9823272824287416,5,62,2,1,0,12
0,1,0,1.0,0.6584687232971191,5,247,7,1,219,408
1,0,0,1.0,0.9990943670272828,5,73,2,1,43,315
1,0,0,1.0,0.9736125469207764,4,346,0,0,4,44
0,1,1,1.0,0.9894017577171326,4,79,0,0,0,2
1,1,1,1.0,0.982411801815033,3,209,0,0,0,4
0,1,1,0.0,0.995920181274414,2,60,0,0,2,24
0,1,0,1.0,0.8583800792694092,4,475,5,1,19,334
1,0,0,1.0,0.9487851858139038,3,33,0,0,0,11
1,0,0,1.0,0.9993259310722352,5,91,1,1,22,181
0,1,1,1.0,0.998242735862732,5,20,0,0,1,26
1,1,1,1.0,0.9998881220817566,5,18,1,1,0,3
1,0,0,1.0,0.8900933265686035,5,295,0,0,0,12
1,1,1,1.0,0.9998337030410768,4,98,0,0,0,47
1,0,0,1.0,0.9985499382019044,4,40,0,0,0,34
1,0,0,1.0,0.9995784163475036,5,35,0,0,0,2
1,0,0,1.0,0.9985650777816772,4,167,1,1,3,38
1,0,0,0.0,0.9790270924568176,2,109,0,0,1,248
1,0,0,0.0,0.9883391857147216,2,262,0,0,0,24
1,0,0,1.0,0.9993610978126526,4,17,1,1,0,6
1,1,0,1.0,0.9958435297012328,5,352,0,0,0,2
0,0,0,0.0,0.9939503073692322,1,187,6,1,1,58
1,1,0,1.0,0.9796579480171204,4,379,4,1,95,692
1,0,0,0.0,0.9993262887001038,3,292,1,1,3,69
1,1,0,1.0,0.9981090426445008,4,583,4,1,1,26
1,0,0,0.0,0.9995806217193604,1,35,2,1,1,12
1,0,0,1.0,0.9993897676467896,5,80,1,1,20,117
1,0,0,1.0,0.9996913075447084,5,51,1,1,0,16
1,0,0,1.0,0.6856315732002258,5,15,0,0,0,25
1,1,0,1.0,0.9915677309036256,5,236,46,1,363,891
1,0,0,1.0,0.9905462861061096,4,240,4,1,2,159
0,1,1,1.0,0.9998735785484314,5,26,0,0,0,2
0,1,1,1.0,0.9998475909233092,5,20,0,0,0,2
1,0,0,1.0,0.9998742938041688,5,22,0,0,0,2
1,0,0,1.0,0.9997489452362059,5,63,0,0,1,162
1,0,0,1.0,0.9995682835578918,5,51,0,0,14,323
0,1,1,1.0,0.999833643436432,5,41,0,0,0,1
0,1,0,0.0,0.965797245502472,2,605,2,1,59,376
1,0,0,1.0,0.6314966082572937,5,35,2,1,8,113
0,0,0,1.0,0.6304111480712891,4,127,1,1,39,1149
1,1,1,1.0,0.9978094100952148,4,101,2,1,9,234
1,1,1,0.0,0.98489910364151,1,100,1,1,0,4
1,0,0,1.0,0.9976404905319214,5,69,0,0,0,12
1,0,0,1.0,0.99984472990036,5,64,0,0,0,7
1,0,0,1.0,0.999775767326355,5,128,1,1,1,25
1,0,0,1.0,0.9997376799583436,5,98,0,0,1,5
0,1,1,1.0,0.9993637800216676,4,83,0,0,5,23
1,0,0,1.0,0.9994845390319824,5,143,1,1,1,57
1,0,0,1.0,0.9950636029243468,5,41,1,1,2,25
1,0,0,1.0,0.995599091053009,3,110,0,0,0,4
0,0,0,0.0,0.9710524678230286,1,310,1,1,17,147
1,0,0,1.0,0.9998270869255066,5,93,0,0,1,62
1,0,0,1.0,0.999747395515442,5,94,5,1,40,384
0,1,0,0.0,0.9994941949844359,1,399,9,1,1,69
0,1,0,1.0,0.9927816390991212,4,333,0,0,0,9
1,0,0,0.0,0.9984646439552308,2,79,2,1,0,1
0,1,1,0.0,0.9995850324630736,1,65,3,1,1,3
1,0,0,0.0,0.9913238286972046,2,103,6,1,36,208
1,0,0,0.0,0.9930191040039062,3,112,0,0,1,146
1,0,0,1.0,0.9997928738594056,5,167,0,0,1,158
1,0,0,1.0,0.9998634457588196,5,35,1,1,0,36
1,0,0,0.0,0.999238669872284,2,283,4,1,1,26
1,1,1,1.0,0.9997251629829408,5,37,0,0,0,13
0,0,0,1.0,0.9843010306358336,4,161,6,1,7,125
1,0,0,0.0,0.9988625049591064,1,160,1,1,1,92
1,1,1,1.0,0.9939325451850892,4,60,0,0,0,2
1,1,1,0.0,0.6902744770050049,4,184,1,1,6,107
1,0,0,0.0,0.9997862577438354,2,24,0,0,1,318
1,1,1,0.0,0.9997244477272034,3,33,0,0,0,4
1,0,0,1.0,0.9997991919517516,5,68,1,1,7,93
0,1,1,1.0,0.9982527494430542,5,53,1,1,0,23
0,1,1,0.0,0.9988860487937928,1,68,5,1,0,7
1,0,0,0.0,0.5439298748970032,5,118,30,1,194,213
0,0,0,1.0,0.9958456754684448,4,204,2,1,37,483
1,0,0,0.0,0.998721957206726,1,10,1,1,95,692
0,1,1,0.0,0.9998121857643129,1,75,0,0,1,45
0,0,0,1.0,0.999614119529724,5,198,1,1,0,6
0,1,1,1.0,0.998525321483612,5,29,0,0,0,5
0,1,1,1.0,0.9998062252998352,5,59,0,0,0,6
1,0,0,1.0,0.999334990978241,5,41,0,0,0,2
1,0,0,0.0,0.9983443021774292,1,52,0,0,0,41
0,1,1,1.0,0.9986398816108704,4,121,0,0,4,85
0,0,0,1.0,0.605313777923584,2,178,4,1,23,525
1,0,0,1.0,0.9985274076461792,5,190,1,1,27,449
1,0,0,0.0,0.9981510639190674,1,253,7,1,0,2
1,0,0,0.0,0.9982326626777648,3,255,3,1,44,729
0,0,0,1.0,0.9989246129989624,4,209,0,0,47,375
1,0,0,0.0,0.9862661361694336,4,54,0,0,4,170
0,1,0,1.0,0.998722493648529,5,390,4,1,12,258
1,0,0,1.0,0.6968957781791687,3,107,6,1,64,761
0,0,0,1.0,0.9981979727745056,4,220,1,1,2,17
1,0,0,1.0,0.9983738660812378,5,257,16,1,63,238
1,0,0,0.0,0.9583759307861328,5,189,0,0,0,6
1,1,0,1.0,0.9812617897987366,4,441,15,1,140,1670
1,1,1,0.0,0.7692673206329346,5,73,0,0,0,10
1,1,0,1.0,0.7872618436813354,5,465,17,1,94,746
1,0,0,1.0,0.9997559785842896,5,51,3,1,10,54
0,1,1,1.0,0.9996801018714904,5,108,0,0,8,98
1,1,0,1.0,0.9988465905189514,5,273,4,1,16,155
1,0,0,0.0,0.9993553161621094,1,43,0,0,0,5
1,1,1,1.0,0.9889724254608154,5,163,1,1,11,146
1,0,0,1.0,0.9814895391464232,4,261,7,1,302,1340
1,0,0,1.0,0.9998824596405028,4,27,0,0,0,1
0,1,1,1.0,0.9993743896484376,5,31,0,0,0,11
1,1,0,1.0,0.9897988438606262,4,366,12,1,107,445
1,0,0,0.0,0.9863176941871644,5,106,1,1,0,1
0,1,1,0.0,0.9983314275741576,1,23,0,0,6,154
1,0,0,1.0,0.9358323216438292,4,23,1,1,0,26
1,0,0,1.0,0.9448105096817015,3,47,0,0,15,121
0,0,0,1.0,0.6104587316513062,1,167,4,1,3,212
1,0,0,1.0,0.9995980262756348,4,68,0,0,5,78
1,0,0,1.0,0.9909324645996094,5,237,1,1,1,63
1,1,1,1.0,0.9957262873649596,5,169,0,0,0,19
0,1,0,1.0,0.9633846282958984,5,405,16,1,230,790
0,0,0,0.0,0.5781272649765015,5,255,1,1,15,276
1,1,0,0.0,0.936221480369568,3,409,0,0,6,61
0,1,1,1.0,0.9510518312454224,4,81,3,1,3,103
0,1,0,1.0,0.9992676973342896,4,423,1,1,9,165
1,0,0,1.0,0.9988959431648254,5,233,3,1,20,120
1,0,0,1.0,0.9997993111610411,5,18,0,0,0,14
1,0,0,1.0,0.9993701577186584,4,90,0,0,0,46
1,0,0,0.0,0.9938495755195618,4,87,0,0,0,9
1,0,0,1.0,0.9997336268424988,4,81,0,0,1,33
1,1,1,0.0,0.7722997665405273,4,182,1,1,1,96
0,1,1,0.0,0.994519293308258,1,89,0,0,0,16
0,1,1,1.0,0.9981432557106018,5,66,2,1,119,835
1,0,0,1.0,0.9991499185562134,5,131,3,1,312,698
1,0,0,1.0,0.9993438720703124,5,15,0,0,1,77
1,0,0,0.0,0.9947816133499146,3,194,1,1,0,12
1,0,0,0.0,0.9733575582504272,2,176,0,0,0,1
0,0,0,0.0,0.9923601746559144,3,224,16,1,229,1459
1,0,0,0.0,0.9992831945419312,1,371,4,1,1,62
1,1,0,0.0,0.9967032670974731,4,436,1,1,21,515
0,1,1,1.0,0.9994551539421082,5,35,1,1,13,173
1,0,0,1.0,0.9994968175888062,5,242,0,0,5,130
0,1,0,1.0,0.9912968277931212,5,287,5,1,39,184
1,0,0,0.0,0.9982883334159852,2,169,3,1,1,56
1,1,1,0.0,0.9979587197303772,1,218,1,1,0,14
1,0,0,1.0,0.99985271692276,5,31,0,0,0,22
0,1,0,1.0,0.9671546816825868,4,298,1,1,9,89
1,0,0,1.0,0.999081015586853,5,45,0,0,0,3
1,0,0,1.0,0.9992557764053344,5,113,2,1,1,38
0,0,0,1.0,0.999847412109375,4,186,5,1,17,332
0,1,1,0.0,0.9221899509429932,3,99,1,1,0,7
1,1,1,1.0,0.9975619912147522,5,167,1,1,8,141
1,0,0,1.0,0.9993242025375366,4,85,0,0,0,3
1,1,1,0.0,0.9815350770950316,3,187,3,1,40,903
1,0,0,1.0,0.9990621209144592,5,154,0,0,0,3
1,0,0,0.0,0.995708703994751,3,20,0,0,0,18
1,1,0,1.0,0.9963781237602234,4,273,3,1,35,279
1,0,0,1.0,0.9998629689216614,5,100,0,0,1,6
1,0,0,1.0,0.9985170364379884,5,159,1,1,0,3
0,1,0,0.0,0.9990569949150084,4,437,72,1,1408,2867
1,0,0,0.0,0.8594707250595093,4,34,1,1,7,554
1,0,0,1.0,0.999872863292694,5,29,0,0,1,59
1,0,0,0.0,0.994465947151184,2,121,3,1,1,63
1,1,1,1.0,0.9998658895492554,5,39,0,0,0,1
1,1,1,1.0,0.9991773962974548,5,100,0,0,1,48
0,1,1,1.0,0.9896899461746216,1,81,0,0,1,21
1,0,0,1.0,0.9995477795600892,5,101,0,0,0,25
1,0,0,0.0,0.9878168106079102,1,285,1,1,3,60
1,1,1,1.0,0.9995049238204956,5,234,0,0,5,82
1,0,0,1.0,0.9882231354713441,5,153,1,1,0,50
1,0,0,0.0,0.967418611049652,4,176,1,1,61,680
0,1,1,1.0,0.9992704987525941,4,19,0,0,1,18
0,1,1,1.0,0.9841233491897584,5,48,0,0,0,1
0,1,1,1.0,0.9922735691070556,3,27,0,0,0,1
1,0,0,1.0,0.9917290806770324,5,116,1,1,9,313
1,1,0,1.0,0.9978653788566588,4,469,4,1,39,471
1,0,0,1.0,0.999611496925354,5,131,10,1,785,4627
0,1,0,1.0,0.9953670501708984,5,294,1,1,2,135
1,0,0,0.0,0.9940502047538756,4,35,0,0,0,12
1,0,0,1.0,0.9939333200454712,5,57,0,0,0,5
1,1,1,0.0,0.9933209419250488,3,137,3,1,1,6
1,0,0,0.0,0.9983628988265992,1,179,2,1,1,9
0,0,0,0.0,0.9997658133506776,1,185,11,1,0,5
1,1,0,0.0,0.9986647367477416,3,408,4,1,0,5
0,1,1,1.0,0.9993228316307068,4,100,1,1,0,17
1,0,0,0.0,0.9844982624053956,3,190,4,1,26,116
1,0,0,1.0,0.999420166015625,5,44,0,0,0,6
0,1,1,0.0,0.9977595210075378,3,81,7,1,568,4181
1,1,1,0.0,0.9336835145950316,3,228,0,0,0,47
0,1,0,1.0,0.995147466659546,5,294,0,0,34,263
1,1,0,1.0,0.9993505477905272,4,248,5,1,181,714
1,1,0,1.0,0.9751805663108826,4,446,27,1,621,1232
1,0,0,0.0,0.9810988903045654,5,219,2,1,39,425
1,0,0,0.0,0.998536229133606,1,219,0,0,0,2
0,0,0,1.0,0.9995270371437072,4,143,6,1,26,178
0,0,0,1.0,0.9948827624320984,5,218,2,1,377,1519
0,1,1,1.0,0.7948679924011229,2,110,3,1,6,90
1,1,1,1.0,0.9997017979621888,5,146,2,1,38,265
1,0,0,1.0,0.9985758066177368,4,122,1,1,3,290
1,1,0,1.0,0.588057816028595,3,287,3,1,20,156
1,0,0,1.0,0.9174181222915648,4,85,0,0,2,109
1,0,0,1.0,0.9998669028282166,5,20,0,0,0,1
1,1,1,1.0,0.9984514117240906,4,151,2,1,278,1477
1,0,0,0.0,0.9988684058189392,1,36,0,0,0,34
0,1,1,1.0,0.998860001564026,5,147,0,0,0,3
0,1,1,1.0,0.9975581169128418,5,105,0,0,1,26
1,1,1,1.0,0.9972108006477356,4,155,2,1,4,86
1,1,1,0.0,0.936086893081665,3,225,1,1,1,97
1,0,0,1.0,0.99935120344162,5,31,0,0,0,3
1,1,1,1.0,0.9918944835662842,4,190,2,1,4,97
0,0,0,0.0,0.9955087304115297,3,183,1,1,0,50
1,0,0,1.0,0.9969752430915833,5,186,1,1,4,103
1,0,0,1.0,0.9998167753219604,5,77,4,1,22,179
1,1,1,1.0,0.9829774498939514,4,104,2,1,6,106
0,1,1,0.0,0.9991962909698486,1,144,4,1,0,15
1,0,0,0.0,0.9533662199974059,5,57,0,0,0,34
1,0,0,0.0,0.6364372372627258,5,197,1,1,13,132
1,1,1,0.0,0.9983141422271729,1,118,7,1,81,300
1,0,0,1.0,0.9891586899757384,5,56,2,1,0,2
1,0,0,1.0,0.9998899698257446,5,31,0,0,0,11
1,0,0,1.0,0.9998188018798828,5,52,0,0,0,1
0,1,1,0.0,0.9979124069213868,3,121,1,1,3,256
1,0,0,1.0,0.9998540878295898,5,42,0,0,3,64
1,0,0,1.0,0.9998201727867126,5,59,1,1,9,103
1,1,1,0.0,0.930733323097229,1,135,1,1,1,23
1,0,0,1.0,0.9994718432426452,5,40,0,0,0,34
1,0,0,1.0,0.906550109386444,4,58,0,0,1,101
1,0,0,1.0,0.9991629719734192,5,106,0,0,0,2
0,1,1,1.0,0.9998111724853516,5,37,0,0,0,76
1,1,0,1.0,0.998856782913208,5,314,1,1,24,218
0,1,1,1.0,0.9995540976524352,5,34,0,0,0,3
0,1,1,0.0,0.9877844452857972,4,73,2,1,4,68
1,0,0,1.0,0.9953458309173584,5,44,0,0,0,38
1,0,0,1.0,0.998788058757782,5,78,0,0,1,155
0,1,1,1.0,0.9996927976608276,5,163,7,1,19,185
0,1,1,1.0,0.9916785359382628,4,154,1,1,0,25
1,0,0,1.0,0.9998732805252076,5,35,0,0,2,31
0,1,1,1.0,0.9801408052444458,4,137,1,1,38,562
0,0,0,0.0,0.9974377155303956,2,270,1,1,3,119
1,0,0,0.0,0.6861701607704163,4,22,0,0,0,4
1,0,0,1.0,0.9809851050376892,5,256,8,1,28,495
1,0,0,0.0,0.9979328513145448,1,94,0,0,0,2
1,1,1,1.0,0.9925659298896791,4,71,0,0,2,61
0,1,1,1.0,0.999871790409088,5,19,0,0,0,5
0,1,1,0.0,0.9676799178123474,3,92,2,1,1,53
0,1,1,1.0,0.9997882246971129,5,105,2,1,8,184
1,0,0,1.0,0.9997007846832277,5,25,2,1,3,68
0,1,1,1.0,0.9998356103897096,5,86,1,1,2,103
0,1,1,0.0,0.9996217489242554,2,174,5,1,2,17
1,1,1,1.0,0.999869167804718,5,26,0,0,0,1
1,0,0,1.0,0.9984353184700012,5,56,0,0,0,57
1,0,0,1.0,0.9457153677940368,3,211,3,1,167,990
1,0,0,0.0,0.9776500463485718,4,78,0,0,1,38
0,1,1,1.0,0.9981741309165956,5,36,1,1,0,10
0,1,1,0.0,0.9998016357421876,1,78,1,1,4,54
1,0,0,1.0,0.9998643398284912,5,32,0,0,0,6
0,1,1,1.0,0.9998627305030824,5,82,0,0,0,5
0,0,0,0.0,0.9997333288192748,2,314,2,1,0,35
0,1,1,1.0,0.9996533989906312,5,73,1,1,0,18
1,0,0,1.0,0.9985314011573792,5,34,0,0,0,24
1,0,0,1.0,0.9998316764831544,5,29,0,0,0,1
1,0,0,1.0,0.9960504174232484,5,114,7,1,27,456
1,0,0,1.0,0.9998542666435242,5,50,0,0,0,3
0,1,1,0.0,0.6722481846809387,5,35,0,0,0,18
1,1,1,1.0,0.9993849992752076,4,21,1,1,44,817
1,0,0,1.0,0.9998719096183776,5,46,0,0,0,5
0,1,1,0.0,0.9958743453025818,1,34,0,0,0,2
1,1,0,1.0,0.996441125869751,4,383,49,1,180,1590
1,1,0,1.0,0.6631065607070923,5,308,16,1,592,2535
0,1,1,1.0,0.999785542488098,5,54,0,0,0,23
1,0,0,0.0,0.9804149866104126,3,107,0,0,3,96
0,1,1,1.0,0.9994312524795532,5,182,2,1,1,18
1,0,0,0.0,0.993374228477478,3,73,1,1,0,23
1,0,0,0.0,0.9860767126083374,3,93,0,0,1,37
1,0,0,1.0,0.9998318552970886,5,50,0,0,0,3
1,0,0,0.0,0.9972125887870787,3,83,0,0,0,22
1,0,0,0.0,0.9992644190788268,1,110,0,0,0,3
1,1,0,1.0,0.9045538306236268,5,673,5,1,151,1040
1,1,0,1.0,0.9895422458648682,4,433,4,1,21,236
1,0,0,1.0,0.8618730902671814,4,200,3,1,2,90
1,0,0,1.0,0.9998785853385924,4,41,0,0,0,1
0,1,1,0.0,0.99928617477417,4,20,1,1,0,28
1,1,1,1.0,0.9998059272766112,5,96,1,1,13,133
1,1,0,1.0,0.9959848523139954,4,307,4,1,185,1237
1,0,0,0.0,0.9801084995269777,3,275,1,1,4,81
1,0,0,0.0,0.8300749063491821,2,43,0,0,2,232
1,0,0,0.0,0.9949133396148682,1,240,7,1,48,149
1,0,0,1.0,0.9997848272323608,4,33,0,0,1,32
0,1,0,1.0,0.9996694922447203,5,184,0,0,0,12
1,1,1,1.0,0.9990142583847046,5,47,1,1,3,33
1,0,0,1.0,0.9998549222946168,5,25,0,0,0,63
0,1,1,1.0,0.9998679757118224,5,30,0,0,2,73
1,1,1,1.0,0.9996081590652466,5,139,1,1,5,72
1,0,0,0.0,0.999586820602417,1,335,0,0,0,1
0,1,1,1.0,0.9998709559440612,5,29,0,0,0,2
1,0,0,1.0,0.9997665882110596,5,16,0,0,0,1
0,1,1,1.0,0.8443151116371155,4,187,3,1,3,94
1,0,0,1.0,0.9997921586036682,4,24,0,0,0,14
1,1,1,0.0,0.9971547126770021,1,101,3,1,1,72
0,1,1,0.0,0.7584468722343445,5,36,2,1,0,1
1,0,0,1.0,0.9994468092918396,5,27,0,0,0,2
